Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,Ta,W,Au,Hg,Tl,Pb,Th
15.8807651435393,1.40870533697089,61.8277288291605,0.5695921339971239,0.433119544644134,2.3138590400629,0.0064108091418702395,6.792309710844751,0.0064108091418702395,0.0633487104707758,0.0064108091418702395,0.0331661600731421,0.106189455733771,10.455662935653,0.0064108091418702395,0.00578898479408316,0.0066583798093260895,0.0302988685352999,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.00407565771395607,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0129069445278998,0.0147949849611164,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,0.0006410809141870241,1E-05,0.0006410809141870241
0.53164157774524,22.985390220683694,36.196680053457,32.2831426842557,0.629645374516119,2.17500643216903,1.54428702195833,1.06214235066773,0.0053164157774524,0.230795996940399,0.229805416786742,0.28301867205147,0.0053164157774524,1.69140942104032,0.0053164157774524,0.0053164157774524,0.00376481147492145,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.0151852990626894,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.0393179345330879,0.00053164157774524,0.00553647613410921,0.00053164157774524,0.00337989955627511,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.0144207386095499,0.0149327709912017,0.00053164157774524,0.0280667111239568,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.00053164157774524,0.00053164157774524,1E-05,0.00053164157774524
0.706065612981501,21.8011038280019,37.640575291727295,0.0809237723924688,0.0742183754132145,0.6329693986051371,3.73637974642878,1.66941407969776,0.00706065612981501,0.5364782907668579,0.00706065612981501,0.0229488977217235,0.227995266924384,32.739091071337,0.00706065612981501,0.00962384765449373,0.0007060656129815009,0.0134992660787225,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0116482486346225,0.0138602243132639,0.0007060656129815009,0.00812690622676681,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0059974685272559895,0.0007060656129815009,0.00471087278477115,0.0007060656129815009,0.00743477395524283,0.0007060656129815009,0.0007060656129815009,0.0209254135646596,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,0.0007060656129815009,8.4942084942085e-05,0.0007060656129815009
0.7396039358049731,13.5426847722113,23.1917251951578,2.72307202296117,16.2030012586395,2.88873232585491,2.28172864946534,2.1148413354770703,0.00739603935804973,17.9401119306503,7.78049054214371,0.00739603935804973,0.654278482655388,0.677026648730419,0.00739603935804973,0.00739603935804973,0.0534224351705037,0.00735305228316355,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.10880500721896902,0.000739603935804973,0.00299979672287819,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.013751198521772,0.000739603935804973,0.0135198428160795,0.000739603935804973,0.000739603935804973,9.01699612349487,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,0.000739603935804973,1E-05,0.000739603935804973
